Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.5-389-49193-6,192.168.10.3,389,192.168.10.5,49193,6,4/7/2017 8:54,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3000000,0.5,0.707106781,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,20,2000000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,254,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-88-49194-6,192.168.10.5,49194,192.168.10.3,88,6,4/7/2017 8:54,1075,9,9,3100,3030,1550,0,344.4444444,683.4857554,1515,0,336.6666667,668.052206,5702325.581,16744.18605,63.23529412,167.8878083,709,1,1075,134.375,255.3266465,762,1,1009,126.125,243.2573226,709,1,0,0,0,0,204,204,8372.093023,8372.093023,0,1550,322.6315789,641.9466238,412095.4678,0,0,0,1,0,0,0,0,1,340.5555556,344.4444444,336.6666667,0,0,0,0,0,0,9,3100,9,3030,8192,0,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-88-49196-6,192.168.10.5,49196,192.168.10.3,88,6,4/7/2017 8:54,2687,9,6,3074,3010,1537,0,341.5555556,677.7532942,1505,0,501.6666667,777.1786581,2264235.207,5582.433941,191.9285714,423.9485572,1505,3,2687,335.875,542.269421,1505,3,1091,218.2,322.4921704,730,4,0,0,0,0,204,144,3349.460365,2232.973576,0,1537,380.25,680.2620573,462756.4667,0,0,0,1,0,0,0,0,0,405.6,341.5555556,501.6666667,0,0,0,0,0,0,9,3074,6,3010,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-135-49187-6,192.168.10.5,49187,192.168.10.3,135,6,4/7/2017 8:54,14263712,21,12,1664,1784,168,0,79.23809524,85.18797143,268,0,148.6666667,84.88423489,241.7323064,2.313563258,445741,1978382.148,1.11E+07,1,1.43E+07,713185.6,2487010.106,1.11E+07,1,3124260,284023.6364,663060.7968,2017717,4,0,0,0,0,444,264,1.472267528,0.84129573,0,268,101.4117647,90.75512095,8236.491979,0,0,0,1,0,0,0,0,0,104.4848485,79.23809524,148.6666667,0,0,0,0,0,0,21,1664,12,1784,8192,2050,10,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-49671-49190-6,192.168.10.5,49190,192.168.10.3,49671,6,4/7/2017 8:54,14257993,11,6,2378,2160,968,0,216.1818182,381.7917805,952,0,360,462.1203306,318.2776145,1.192313673,891124.5625,3549720.687,1.42E+07,2,1.43E+07,1425799.3,4489301.086,1.42E+07,2,975,195,299.4052438,721,3,0,0,0,0,244,144,0.771497082,0.42081659,0,968,252.1111111,396.5309704,157236.8105,0,0,0,1,0,0,0,0,0,266.9411765,216.1818182,360,0,0,0,0,0,0,11,2378,6,2160,8192,2049,4,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-135-49187-6,192.168.10.5,49187,192.168.10.3,135,6,4/7/2017 8:54,68,1,3,0,0,0,0,0,0,0,0,0,0,0,58823.52941,22.66666667,34.96188401,63,1,0,0,0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,20,60,14705.88235,44117.64706,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,253,2050,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-49671-49190-6,192.168.10.5,49190,192.168.10.3,49671,6,4/7/2017 8:54,58,1,3,0,0,0,0,0,0,0,0,0,0,0,68965.51724,19.33333333,30.08875759,54,0,0,0,0,0,0,4,2,2.828427125,4,0,0,0,0,0,20,60,17241.37931,51724.13793,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,252,2049,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.202.233.152-49201-80-6,192.168.10.5,49201,23.202.233.152,80,6,4/7/2017 8:54,26641766,4,4,227,301,227,0,56.75,113.5,301,0,75.25,150.5,19.81850603,0.300280394,3805966.571,1.00E+07,2.66E+07,30,75494,25164.66667,21765.99872,38095,35,2.66E+07,8868151.333,1.53E+07,2.66E+07,736,0,0,0,0,92,92,0.150140197,0.150140197,0,301,58.66666667,117.8738733,13894.25,0,0,0,1,0,0,0,0,1,66,56.75,75.25,0,0,0,0,0,0,4,227,4,301,65535,946,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-60136-21-6,172.16.0.1,60136,192.168.10.50,21,6,4/7/2017 10:20,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60126-21-6,172.16.0.1,60126,192.168.10.50,21,6,4/7/2017 10:20,68,1,1,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60128-21-6,172.16.0.1,60128,192.168.10.50,21,6,4/7/2017 10:20,47,1,1,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60130-21-6,172.16.0.1,60130,192.168.10.50,21,6,4/7/2017 10:20,83,1,1,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60124-21-6,172.16.0.1,60124,192.168.10.50,21,6,4/7/2017 10:20,265,2,1,14,0,14,0,7,9.899494937,0,0,0,0,52830.18868,11320.75472,132.5,71.4177849,183,82,265,265,0,265,265,0,0,0,0,0,1,0,0,0,64,20,7547.169811,3773.584906,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60144-21-6,172.16.0.1,60144,192.168.10.50,21,6,4/7/2017 10:20,3302859,6,6,36,76,22,0,6,9.633275663,34,0,12.66666667,14.67878287,33.91001554,3.63321595,300259.9091,977989.9797,3248752,3,3302859,660571.8,1471692.192,3293208,3,3302056,660411.2,1447040.35,3248752,3,0,0,0,0,200,200,1.816607975,1.816607975,0,34,8.615384615,12.09365165,146.2564103,0,0,0,1,0,0,0,0,1,9.333333333,6,12.66666667,0,0,0,0,0,0,6,36,6,76,29200,227,2,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60120-21-6,172.16.0.1,60120,192.168.10.50,21,6,4/7/2017 10:20,3,2,0,14,0,14,0,7,9.899494937,0,0,0,0,4666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60122-21-6,172.16.0.1,60122,192.168.10.50,21,6,4/7/2017 10:20,215,2,1,14,0,14,0,7,9.899494937,0,0,0,0,65116.27907,13953.48837,107.5,120.9152596,193,22,215,215,0,215,215,0,0,0,0,0,1,0,0,0,64,20,9302.325581,4651.162791,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60118-21-6,172.16.0.1,60118,192.168.10.50,21,6,4/7/2017 10:20,289,2,1,14,0,14,0,7,9.899494937,0,0,0,0,48442.90657,10380.62284,144.5,101.1162697,216,73,289,289,0,289,289,0,0,0,0,0,1,0,0,0,64,20,6920.415225,3460.207612,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60138-21-6,172.16.0.1,60138,192.168.10.50,21,6,4/7/2017 10:20,6543160,8,10,68,132,22,0,8.5,9.426406678,34,0,13.2,14.67272602,30.56627073,2.750964366,384891.7647,1069358.783,3270044,3,6543160,934737.1429,1594751.48,3314868,246,6540117,726679.6667,1416968.47,3270044,3,0,0,0,0,264,328,1.222650829,1.528313537,0,34,10.52631579,12.41579827,154.1520468,0,0,0,1,0,0,0,0,1,11.11111111,8.5,13.2,0,0,0,0,0,0,8,68,10,132,29200,227,4,32,0,0,0,0,0,0,0,0,FTP-Patator
192.168.10.3-192.168.10.14-389-49428-6,192.168.10.14,49428,192.168.10.3,389,6,4/7/2017 8:57,8599138,23,15,5706,9232,1660,0,248.0869565,482.4753327,2634,0,615.4666667,782.7480772,1737.150863,4.419047584,232409.1351,988711.8659,5559493,0,8599138,390869.9091,1269221.182,5559493,1,8599067,614219.0714,1583271.596,5616561,2,0,0,0,0,484,324,2.674686695,1.744360888,0,2634,383.025641,629.8469525,396707.1835,0,0,0,1,0,0,0,0,0,393.1052632,248.0869565,615.4666667,0,0,0,0,0,0,23,5706,15,9232,8192,0,10,20,3039547,0,3039547,3039547,5559493,0,5559493,5559493,BENIGN
