Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.12.195-192.168.10.5-443-49217-6,192.168.10.5,49217,172.217.12.195,443,6,4/7/2017 8:55,2346262,12,10,563,4564,192,0,46.91666667,67.54723375,1430,0,456.4,641.627133,2185.177955,9.376616934,111726.7619,447364.0539,2062365,1,2346262,213296.5455,614043.4294,2062365,4,225202,25022.44444,34520.27296,99464,1,0,0,0,0,252,212,5.114518327,4.262098606,0,1430,222.9130435,463.2840198,214632.083,0,0,0,1,0,0,0,0,0,233.0454545,46.91666667,456.4,0,0,0,0,0,0,12,563,10,4564,8192,351,6,20,0,0,0,0,0,0,0,0,BENIGN
172.217.10.131-192.168.10.5-443-49214-6,192.168.10.5,49214,172.217.10.131,443,6,4/7/2017 8:55,2830799,72,119,2238,150460,613,0,31.08333333,107.8403554,2860,0,1264.369748,466.6719507,53941.66099,67.47211653,14898.94211,97518.63227,1085339,1,2830799,39870.40845,166774.0006,1161888,4,2470249,20934.31356,123502.9378,1121875,1,0,0,0,0,1452,2392,25.43451513,42.0376014,0,2860,795.3020833,706.6981571,499422.2852,0,0,0,1,0,0,0,0,1,799.4659686,31.08333333,1264.369748,0,0,0,0,0,0,72,2238,119,150460,8192,368,12,20,0,0,0,0,0,0,0,0,BENIGN
172.217.6.206-192.168.10.5-80-49213-6,192.168.10.5,49213,172.217.6.206,80,6,4/7/2017 8:55,2989643,7,4,866,1492,433,0,123.7142857,211.2823658,746,0,373,430.7033008,788.7229345,3.679369075,298964.3,658683.6578,2095890,69,2989643,498273.8333,815309.6326,2095890,98,789933,263311,406350.334,732426,20451,0,0,0,0,152,92,2.341416684,1.337952391,0,746,196.5,305.2067853,93151.18182,0,0,0,1,0,0,0,0,0,214.3636364,123.7142857,373,0,0,0,0,0,0,7,866,4,1492,8192,351,2,20,0,0,0,0,0,0,0,0,BENIGN
172.217.6.206-192.168.10.5-80-49211-6,192.168.10.5,49211,172.217.6.206,80,6,4/7/2017 8:55,3182843,9,5,1299,2238,433,0,144.3333333,216.5,746,0,447.6,408.6010279,1111.270647,4.398583279,244834.0769,530235.2941,1956947,121,3182843,397855.375,644462.3127,1956947,36667,2611136,652784,957688.0896,2077333,19931,0,0,0,0,192,112,2.827660679,1.5709226,0,746,235.8,316.0007233,99856.45714,0,0,0,1,0,0,0,0,0,252.6428571,144.3333333,447.6,0,0,0,0,0,0,9,1299,5,2238,8192,360,3,20,0,0,0,0,0,0,0,0,BENIGN
172.217.9.228-192.168.10.5-443-49210-6,192.168.10.5,49210,172.217.9.228,443,6,4/7/2017 8:55,3266983,13,10,562,3971,191,0,43.23076923,65.78013105,1430,0,397.1,583.4183652,1387.518698,7.040134583,148499.2273,603031.2218,2843458,1,3266983,272248.5833,811105.3015,2843458,4,374941,41660.11111,80794.73934,250519,1,0,0,0,0,272,212,3.979206503,3.06092808,0,1430,188.875,409.6831557,167840.288,0,0,0,1,0,0,0,0,0,197.0869565,43.23076923,397.1,0,0,0,0,0,0,13,562,10,3971,8192,351,6,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-72.21.91.29-49208-80-6,192.168.10.5,49208,72.21.91.29,80,6,4/7/2017 8:55,4770553,6,4,870,1592,435,0,145,224.6330341,796,0,398,459.5708143,516.0827267,2.096193041,530061.4444,1542432.779,4643029,73,4770553,954110.6,2062315.48,4643029,91,59834,19944.66667,16712.73602,34382,1636,0,0,0,0,132,92,1.257715825,0.838477216,0,796,223.8181818,330.8536892,109464.1636,0,0,0,1,0,0,0,0,0,246.2,145,398,0,0,0,0,0,0,6,870,4,1592,8192,290,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-54.69.227.52-49207-443-6,192.168.10.5,49207,54.69.227.52,443,6,4/7/2017 8:55,4953235,14,12,2356,10073,679,0,168.2857143,276.3841887,1460,0,839.4166667,645.0021083,2509.269195,5.249094784,198129.4,726367.0293,3653585,3,4953235,381018.0769,996862.0629,3653585,3,1172197,106563.3636,148538.7807,467616,40,0,0,0,0,292,252,2.826435653,2.422659131,0,1460,460.3333333,578.4526442,334607.4615,0,0,0,1,0,0,0,0,0,478.0384615,168.2857143,839.4166667,0,0,0,0,0,0,14,2356,12,10073,8192,125,6,20,0,0,0,0,0,0,0,0,BENIGN
184.25.102.48-192.168.10.5-80-49206-6,192.168.10.5,49206,184.25.102.48,80,6,4/7/2017 8:54,10637980,6,4,293,384,292,0,48.83333333,119.1275227,384,0,96,192,63.63990156,0.940028088,1181997.778,3306519.342,9989850,85,1.06E+07,2127596,4400440.449,9989850,179,1.01E+07,3367968.667,5789001.847,1.01E+07,542,0,0,0,0,132,104,0.564016853,0.376011235,0,384,61.54545455,138.2225478,19105.47273,0,0,0,1,0,0,0,0,0,67.7,48.83333333,96,0,0,0,0,0,0,6,293,4,384,8192,946,2,20,114131,0,114131,114131,9989850,0,9989850,9989850,BENIGN
172.16.0.1-192.168.10.50-60120-21-6,172.16.0.1,60120,192.168.10.50,21,6,4/7/2017 10:20,3,2,0,14,0,14,0,7,9.899494937,0,0,0,0,4666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-60122-21-6,172.16.0.1,60122,192.168.10.50,21,6,4/7/2017 10:20,215,2,1,14,0,14,0,7,9.899494937,0,0,0,0,65116.27907,13953.48837,107.5,120.9152596,193,22,215,215,0,215,215,0,0,0,0,0,1,0,0,0,64,20,9302.325581,4651.162791,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
