Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.14-88-49419-6,192.168.10.14,49419,192.168.10.3,88,6,4/7/2017 8:57,1200,9,6,3150,3086,1575,0,350,694.5097192,1543,0,514.3333333,796.8017738,5196666.667,12500,85.71428571,221.0180739,848,1,1200,150,334.5888735,972,1,1100,220,359.7096051,848,3,0,0,0,0,204,144,7500,5000,0,1575,389.75,697.254951,486164.4667,0,0,0,1,0,0,0,0,0,415.7333333,350,514.3333333,0,0,0,0,0,0,9,3150,6,3086,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-88-49421-6,192.168.10.14,49421,192.168.10.3,88,6,4/7/2017 8:57,558,7,4,2762,2820,1381,0,394.5714286,673.8590004,1410,0,705,814.0638796,1.00E+07,19713.26165,55.8,90.52906225,306,1,558,93,127.622882,339,1,513,171,251.2906684,460,4,0,0,0,0,164,104,12544.80287,7168.458781,0,1410,465.1666667,687.1523363,472178.3333,0,0,0,1,0,0,0,0,0,507.4545455,394.5714286,705,0,0,0,0,0,0,7,2762,4,2820,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-389-54497-6,192.168.10.17,54497,192.168.10.3,389,6,4/7/2017 8:57,495,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1006060.606,30303.0303,35.35714286,27.78103156,79,0,495,49.5,40.87990541,123,0,285,95,160.2154799,280,2,0,0,0,0,368,144,22222.22222,8080.808081,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-88-55824-6,192.168.10.17,55824,192.168.10.3,88,6,4/7/2017 8:57,1139,10,6,3150,3152,1575,0,315,632.5616351,1576,0,525.3333333,813.8429005,5532923.617,14047.41001,75.93333333,207.9565431,823,1,1139,126.5555556,286.8340597,887,1,1011,202.2,350.8599436,823,4,0,0,0,0,336,208,8779.631255,5267.778753,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315,525.3333333,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-88-55824-6,192.168.10.3,88,192.168.10.17,55824,6,4/7/2017 8:57,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2081,253,0,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-53654-21-6,172.16.0.1,53654,192.168.10.50,21,6,4/7/2017 9:31,9238915,9,15,104,188,22,0,11.55555556,9.207484878,34,0,12.53333333,14.54975045,31.60544285,2.597707631,401691.9565,1045799.09,3224534,3,5972251,746531.375,1384870.673,3188605,228,9238764,659911.7143,1291269.169,3224534,3,0,0,0,0,296,488,0.974140362,1.62356727,0,34,11.68,12.5655614,157.8933333,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53650-21-6,172.16.0.1,53650,192.168.10.50,21,6,4/7/2017 9:31,9781566,9,15,104,188,23,0,11.55555556,9.221050796,34,0,12.53333333,14.54975045,29.85207072,2.453594854,425285.4783,1104505.87,3269825,3,6511855,813981.875,1505066.718,3314453,4,9781493,698678.0714,1363383.306,3269825,3,0,0,0,0,296,488,0.92009807,1.533496784,0,34,11.68,12.56887691,157.9766667,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53652-21-6,172.16.0.1,53652,192.168.10.50,21,6,4/7/2017 9:31,9779290,9,15,105,188,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,29.96127531,2.454165895,425186.5217,1104518.43,3269063,4,6511396,813924.5,1504839.227,3313500,233,9779182,698513,1363435.828,3269063,4,0,0,0,0,296,488,0.920312211,1.533853685,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53630-21-6,172.16.0.1,53630,192.168.10.50,21,6,4/7/2017 9:31,2,2,0,14,0,14,0,7,9.899494937,0,0,0,0,7000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,64,0,1000000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53626-21-6,172.16.0.1,53626,192.168.10.50,21,6,4/7/2017 9:31,244,2,1,14,0,14,0,7,9.899494937,0,0,0,0,57377.04918,12295.08197,122,50.91168825,158,86,244,244,0,244,244,0,0,0,0,0,1,0,0,0,64,20,8196.721311,4098.360656,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53628-21-6,172.16.0.1,53628,192.168.10.50,21,6,4/7/2017 9:31,222,2,1,14,0,14,0,7,9.899494937,0,0,0,0,63063.06306,13513.51351,111,91.92388155,176,46,222,222,0,222,222,0,0,0,0,0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53624-21-6,172.16.0.1,53624,192.168.10.50,21,6,4/7/2017 9:31,247,2,1,14,0,14,0,7,9.899494937,0,0,0,0,56680.16194,12145.74899,123.5,14.8492424,134,113,247,247,0,247,247,0,0,0,0,0,1,0,0,0,64,20,8097.165992,4048.582996,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53646-21-6,172.16.0.1,53646,192.168.10.50,21,6,4/7/2017 9:31,8868374,9,15,98,188,20,0,10.88888889,8.491826135,34,0,12.53333333,14.54975045,32.24942926,2.706245812,385581.4783,1001622.039,3010632,3,5816053,727006.625,1346070.541,3034091,220,8868285,633448.9286,1236417.238,3010632,3,0,0,0,0,296,488,1.01484218,1.691403633,0,34,11.44,12.40322539,153.84,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53648-21-6,172.16.0.1,53648,192.168.10.50,21,6,4/7/2017 9:31,9012180,9,15,110,188,24,0,12.22222222,9.934507761,34,0,12.53333333,14.54975045,33.0663613,2.663062655,391833.913,1017352.064,3144758,3,5825344,728168,1346832.475,3033857,3,9012112,643722.2857,1255764.42,3144758,3,0,0,0,0,296,488,0.998648496,1.66441416,0,34,11.92,12.75055554,162.5766667,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
172.16.0.1-192.168.10.50-53644-21-6,172.16.0.1,53644,192.168.10.50,21,6,4/7/2017 9:31,9539906,9,15,104,188,23,0,11.55555556,9.193898943,34,0,12.53333333,14.54975045,30.60826805,2.515748059,414778.5217,1083577.646,3522017,1,6352677,794084.625,1482572.86,3565855,154,9539823,681415.9286,1338416.025,3522017,1,0,0,0,0,296,488,0.943405522,1.572342537,0,34,11.68,12.56224502,157.81,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
