Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.12-3268-59666-6,192.168.10.12,59666,192.168.10.3,3268,6,05/07/2017 8:43,4955405,33,24,4990,5060,403,0,151.2121212,120.1469823,242,72,210.8333333,63.43477764,2028.088522,11.50259161,88489.375,415887.6335,2716857,1,4955405,154856.4063,544298.365,2716857,1,3520965,153085.4348,583284.1464,2717127,48,1,0,0,0,1056,768,6.659395145,4.843196469,0,403,180.2241379,107.1457514,11480.21204,0,1,0,0,1,0,0,0,0,183.3859649,151.2121212,210.8333333,0,0,0,0,0,0,33,4990,24,5060,299,2077,23,32,0,0,0,0,0,0,0,0,No Label
131.253.61.82-192.168.10.15-443-49452-6,192.168.10.15,49452,131.253.61.82,443,6,05/07/2017 8:43,274441,12,14,5763,16108,3425,0,480.25,1016.589944,3121,0,1150.571429,863.040307,79692.90303,94.73803113,10977.64,19256.03424,52399,14,274427,24947.90909,30158.77837,87669,51,228316,17562.76923,28235.11155,75974,48,0,0,0,0,252,292,43.72524513,51.01278599,0,3425,810.037037,973.4094119,947525.8832,0,0,0,1,0,0,0,0,1,841.1923077,480.25,1150.571429,0,0,0,0,0,0,12,5763,14,16108,8192,256,11,20,0,0,0,0,0,0,0,0,No Label
131.253.61.82-192.168.10.15-443-49452-6,192.168.10.15,49452,131.253.61.82,443,6,05/07/2017 8:43,4,2,0,91,0,85,6,45.5,55.86143571,0,0,0,0,2.28E+07,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,85,58.66666667,45.61067127,2080.333333,0,1,0,0,1,0,0,0,0,88,45.5,0,0,0,0,0,0,0,2,91,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.10.3-192.168.10.8-49666-49184-6,192.168.10.8,49184,192.168.10.3,49666,6,05/07/2017 8:42,24367839,11,6,920,912,224,0,83.63636364,110.1219985,328,0,152,147.8593927,75.1810614,0.697640854,1522989.938,6037953.463,2.42E+07,1,2.44E+07,2436783.9,7634615.282,2.42E+07,1,606,121.2,138.2378385,345,3,0,0,0,0,244,144,0.45141467,0.246226184,0,328,101.7777778,123.5963809,15276.06536,0,0,0,1,0,0,0,0,0,107.7647059,83.63636364,152,0,0,0,0,0,0,11,920,6,912,8192,2052,9,20,0,0,0,0,0,0,0,0,No Label
192.168.10.3-192.168.10.8-135-49183-6,192.168.10.8,49183,192.168.10.3,135,6,05/07/2017 8:42,24368732,11,6,686,560,168,0,62.36363636,80.65143858,172,0,93.33333333,77.75517132,51.13109701,0.697615288,1523045.75,6040744.066,2.42E+07,1,2.44E+07,2436873.2,7638281.342,2.42E+07,1,511,102.2,96.78429625,209,1,0,0,0,0,244,144,0.451398128,0.246217161,0,172,69.22222222,78.24287643,6121.947712,0,0,0,1,0,0,0,0,0,73.29411765,62.36363636,93.33333333,0,0,0,0,0,0,11,686,6,560,8192,2052,9,20,0,0,0,0,0,0,0,0,No Label
192.168.10.3-192.168.10.8-49666-49184-6,192.168.10.8,49184,192.168.10.3,49666,6,05/07/2017 8:43,47,1,3,6,18,6,6,6,0,6,6,6,0,510638.2979,85106.38298,15.66666667,22.81081615,42,2,0,0,0,0,0,5,2.5,0.707106781,3,2,0,0,0,0,20,60,21276.59574,63829.78723,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,0,0,0,0,0,0,1,6,3,18,16311,2052,0,20,0,0,0,0,0,0,0,0,No Label
172.16.0.1-192.168.10.50-53596-80-6,172.16.0.1,53596,192.168.10.50,80,6,05/07/2017 9:48,518551,4,2,231,0,231,0,57.75,115.5,0,0,0,0,445.4720944,11.57070375,103710.2,231486.0923,517805,36,518551,172850.3333,298808.836,517885,161,710,710,0,710,710,0,0,0,0,136,72,7.7138025,3.85690125,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,No Label
172.16.0.1-192.168.10.50-53600-80-6,172.16.0.1,53600,192.168.10.50,80,6,05/07/2017 9:48,518081,4,2,231,0,231,0,57.75,115.5,0,0,0,0,445.876224,11.58120062,103616.2,231245.7007,517281,40,518081,172693.6667,298505.4102,517378,239,760,760,0,760,760,0,0,0,0,136,72,7.720800415,3.860400208,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,No Label
172.16.0.1-192.168.10.50-53598-80-6,172.16.0.1,53598,192.168.10.50,80,6,05/07/2017 9:48,518358,4,2,231,0,231,0,57.75,115.5,0,0,0,0,445.6379568,11.57501186,103671.6,231386.9046,517589,66,518358,172786,298677.4733,517669,202,703,703,0,703,703,0,0,0,0,136,72,7.716674576,3.858337288,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,No Label
172.16.0.1-192.168.10.50-53592-80-6,172.16.0.1,53592,192.168.10.50,80,6,05/07/2017 9:48,519111,4,2,231,0,231,0,57.75,115.5,0,0,0,0,444.9915336,11.55822165,103822.2,231419.078,517797,90,519111,173037,298658.3931,517898,545,1224,1224,0,1224,1224,0,0,0,0,136,72,7.705481101,3.852740551,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,No Label
