Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.16-88.212.196.77-45550-443-6,192.168.10.16,45550,88.212.196.77,443,6,05/07/2017 1:30,18329353,12,7,956,3556,421,0,79.66666667,152.3431135,1448,0,508,637.621361,246.162535,1.036588689,1018297.389,2752483.02,1.00E+07,4,1.83E+07,1666304.818,3448833.348,1.00E+07,187,1.82E+07,3030236.167,4372671.796,1.02E+07,228,0,0,0,0,392,232,0.654687593,0.381901096,0,1448,225.6,432.821879,187334.7789,0,0,0,1,0,0,0,0,0,237.4736842,79.66666667,508,0,0,0,0,0,0,12,956,7,3556,29200,543,3,32,745539,845527.1762,1343417,147661,8419033.5,2262473.706,1.00E+07,6819223,No Label
192.168.10.51-199.38.164.55-56201-443-6,192.168.10.51,56201,199.38.164.55,443,6,05/07/2017 1:30,11045177,20,17,6609,13606,1697,0,330.45,609.0971295,1451,0,800.3529412,690.7184612,1830.210598,3.349878413,306810.4722,1664243.974,9996973,2,1.04E+07,549410.4737,2288324.105,9996973,48,1.10E+07,688874.125,2492789.852,1.00E+07,2,0,0,0,0,420,348,1.810745088,1.539133325,0,1697,531.9736842,677.8773901,459517.756,0,0,0,1,0,0,0,0,0,546.3513514,330.45,800.3529412,0,0,0,0,0,0,20,6609,17,13606,29200,24820,19,20,441826,0,441826,441826,9996973,0,9996973,9996973,No Label
192.168.10.51-198.8.70.209-53210-443-6,192.168.10.51,53210,198.8.70.209,443,6,05/07/2017 1:30,11054872,10,8,1601,2939,1029,0,160.1,326.1453153,1451,0,367.375,602.1361824,410.6786582,1.628241376,650286.5882,2416286.471,9997365,39,1.02E+07,1135904.778,3323142.979,9997365,206,1.10E+07,1575306.857,3737095.703,1.00E+07,235,0,0,0,0,220,168,0.904578542,0.723662834,0,1451,238.9473684,456.2240524,208140.386,0,0,0,1,0,0,0,0,0,252.2222222,160.1,367.375,0,0,0,0,0,0,10,1601,8,2939,29200,14406,9,20,225778,0,225778,225778,9997365,0,9997365,9997365,No Label
192.168.10.14-192.168.10.50-54672-22-6,192.168.10.14,54672,192.168.10.50,22,6,05/07/2017 1:30,1422606,37,46,2634,7062,408,0,71.18918919,103.5271939,976,0,153.5217391,306.2118177,6815.660837,58.34363134,17348.85366,106212.7965,953637,1,1422606,39516.83333,168752.2882,998081,1,468808,10417.95556,23812.73767,114770,1,0,0,0,0,764,944,26.00860674,32.3350246,0,976,115.4285714,239.4216569,57322.72978,0,0,0,1,0,0,0,0,1,116.8192771,71.18918919,153.5217391,0,0,0,0,0,0,37,2634,46,7062,8192,245,35,20,0,0,0,0,0,0,0,0,No Label
192.168.10.15-196.11.125.148-56342-443-6,192.168.10.15,56342,196.11.125.148,443,6,05/07/2017 1:30,150,2,0,12,0,6,6,6,0,0,0,0,0,80000,13333.33333,150,0,150,150,150,150,0,150,150,0,0,0,0,0,0,0,0,0,40,0,13333.33333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.10.51-199.38.164.55-56218-443-6,199.38.164.55,443,192.168.10.51,56218,6,05/07/2017 1:30,5416133,2,0,12,0,6,6,6,0,0,0,0,0,2.215602903,0.369267151,5416133,0,5416133,5416133,5416133,5416133,0,5416133,5416133,0,0,0,0,0,0,0,0,0,40,0,0.369267151,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.10.14-192.168.10.50-54672-22-6,192.168.10.14,54672,192.168.10.50,22,6,05/07/2017 1:30,134,1,1,6,6,6,6,6,0,6,6,6,0,89552.23881,14925.37313,134,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7462.686567,7462.686567,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.51-192.252.222.148-53477-443-6,192.168.10.51,53477,192.252.222.148,443,6,05/07/2017 1:30,244807,3,1,0,31,0,0,0,0,31,31,31,0,126.630366,16.33940206,81602.33333,141146.2724,244584,62,244807,122403.5,172877.0014,244646,161,0,0,0,0,0,0,0,0,0,108,32,12.25455154,4.084850515,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,0,31,0,0,0,0,0,0,3,0,1,31,569,139,0,32,0,0,0,0,0,0,0,0,No Label
192.168.10.16-50.7.171.161-46168-443-6,192.168.10.16,46168,50.7.171.161,443,6,05/07/2017 1:30,328,4,0,46,0,46,0,11.5,23,0,0,0,0,140243.9024,12195.12195,109.3333333,54.79355193,156,49,328,109.3333333,54.79355193,156,49,0,0,0,0,0,0,0,0,0,128,0,12195.12195,0,0,46,9.2,20.57182539,423.2,0,0,0,0,1,0,0,0,0,11.5,11.5,0,0,0,0,0,0,0,4,46,0,0,1324,-1,1,32,0,0,0,0,0,0,0,0,No Label
192.168.10.15-196.11.125.148-56342-443-6,192.168.10.15,56342,196.11.125.148,443,6,05/07/2017 1:30,12952988,11,11,1770,6034,1380,0,160.9090909,410.4878694,2251,0,548.5454545,801.3411712,602.4864688,1.698449809,616808.9524,2158381.11,9949670,1,1.15E+07,1147949.4,3100758.996,9949670,1,1.27E+07,1269457.3,3183557.834,1.03E+07,3,0,0,0,0,232,244,0.849224905,0.849224905,0,2251,339.3043478,641.4926085,411512.7668,0,0,0,1,0,0,0,0,1,354.7272727,160.9090909,548.5454545,0,0,0,0,0,0,11,1770,11,6034,8192,144,10,20,1529824,0,1529824,1529824,9949670,0,9949670,9949670,No Label
