Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.14-52.33.61.7-51671-443-6,52.33.61.7,443,192.168.10.14,51671,6,07/07/2017 10:35,71,1,1,6,6,6,6,6,0,6,6,6,0,169014.0845,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,31788,63337,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.14-52.33.61.7-51669-443-6,52.33.61.7,443,192.168.10.14,51669,6,07/07/2017 10:35,59,1,1,6,6,6,6,6,0,6,6,6,0,203389.8305,33898.30508,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,31896,63337,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.3-192.168.10.8-53-57584-17,192.168.10.8,57584,192.168.10.3,53,17,07/07/2017 10:35,178,2,2,72,136,36,36,36,0,68,68,68,0,1168539.326,22471.91011,59.33333333,97.57219549,172,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,11235.95506,11235.95506,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.10.9-205.174.165.73-4302-8080-6,192.168.10.9,4302,205.174.165.73,8080,6,07/07/2017 10:51,65868,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5161.838829,106.2731524,10978,25823.50614,63685,75,65868,21956,37422.74438,65167,88,64284,32142,44608.5384,63685,599,0,0,0,0,92,72,60.72751564,45.54563673,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,No Label
192.168.10.14-205.174.165.73-51791-8080-6,205.174.165.73,8080,192.168.10.14,51791,6,07/07/2017 10:51,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.9-205.174.165.73-4302-8080-6,205.174.165.73,8080,192.168.10.9,4302,6,07/07/2017 10:51,83,1,1,6,6,6,6,6,0,6,6,6,0,144578.3133,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.5-205.174.165.73-53898-8080-6,192.168.10.5,53898,205.174.165.73,8080,6,07/07/2017 10:51,65808,4,3,208,134,196,0,52,96.04165763,128,0,44.66666667,72.23111056,5196.936543,106.3700462,10968,25972.75709,63982,62,65808,21936,37443.4869,65171,62,64565,32282.5,44829.86282,63982,583,0,0,0,0,92,72,60.78288354,45.58716265,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52,44.66666667,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,No Label
192.168.10.15-205.174.165.73-53029-8080-6,192.168.10.15,53029,205.174.165.73,8080,6,07/07/2017 10:51,63366,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5381.434839,110.4693369,10561,24785.98648,61150,53,63366,21122,35950.94746,62633,53,61758,30879,42809.65875,61150,608,0,0,0,0,92,72,63.12533535,47.34400152,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,No Label
192.168.10.15-205.174.165.73-53029-8080-6,205.174.165.73,8080,192.168.10.15,53029,6,07/07/2017 10:51,36,1,1,6,6,6,6,6,0,6,6,6,0,333333.3333,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.5-205.174.165.73-53898-8080-6,205.174.165.73,8080,192.168.10.5,53898,6,07/07/2017 10:51,49,1,1,6,6,6,6,6,0,6,6,6,0,244897.9592,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.8-205.174.165.73-2998-8080-6,192.168.10.8,2998,205.174.165.73,8080,6,07/07/2017 10:51,72559,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4740.969418,96.4732149,12093.16667,28792.70476,70864,48,72559,24186.33333,41333.40734,71913,50,71434,35717,49705.36408,70864,570,0,0,0,0,92,72,55.12755137,41.34566353,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,No Label
192.168.10.8-205.174.165.73-2998-8080-6,205.174.165.73,8080,192.168.10.8,2998,6,07/07/2017 10:51,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,No Label
