Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.9-53-50316-17,192.168.10.9,50316,192.168.10.3,53,17,7/7/2017 9:42,24095,2,2,76,164,38,38,38,0,82,82,82,0,9960.572733,166.0095455,8031.666667,13867.10411,24044,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,40,83.00477277,83.00477277,38,82,55.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,69.5,38,82,0,0,0,0,0,0,2,76,2,164,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-59628-17,192.168.10.9,59628,192.168.10.3,53,17,7/7/2017 9:42,195,2,2,76,164,38,38,38,0,82,82,82,0,1230769.231,20512.82051,65,29.44486373,99,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10256.41026,10256.41026,38,82,55.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,69.5,38,82,0,0,0,0,0,0,2,76,2,164,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-53970-17,192.168.10.9,53970,192.168.10.3,53,17,7/7/2017 9:42,23714,2,2,62,206,31,31,31,0,103,103,103,0,11301.34098,168.676731,7904.666667,13648.00239,23664,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,64,84.33836552,84.33836552,31,103,59.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,74.75,31,103,0,0,0,0,0,0,2,62,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-57065-17,192.168.10.9,57065,192.168.10.3,53,17,7/7/2017 9:42,174,2,2,62,190,31,31,31,0,95,95,95,0,1448275.862,22988.50575,58,60.62177826,123,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,64,11494.25287,11494.25287,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31,95,0,0,0,0,0,0,2,62,2,190,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-64759-17,192.168.10.9,64759,192.168.10.3,53,17,7/7/2017 9:42,136,2,2,70,102,35,35,35,0,51,51,51,0,1264705.882,29411.76471,45.33333333,40.0666112,84,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,14705.88235,14705.88235,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-54798-17,192.168.10.9,54798,192.168.10.3,53,17,7/7/2017 9:42,203,2,2,78,274,39,39,39,0,137,137,137,0,1733990.148,19704.4335,67.66666667,75.44755353,151,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,9852.216749,9852.216749,39,137,78.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,97.75,39,137,0,0,0,0,0,0,2,78,2,274,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-55852-17,192.168.10.9,55852,192.168.10.3,53,17,7/7/2017 9:42,226,2,2,60,188,30,30,30,0,94,94,94,0,1097345.133,17699.11504,75.33333333,88.23453594,174,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,8849.557522,8849.557522,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30,94,0,0,0,0,0,0,2,60,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-64656-17,192.168.10.9,64656,192.168.10.3,53,17,7/7/2017 9:42,23943,2,2,76,108,38,38,38,0,54,54,54,0,7684.918348,167.0634423,7981,13778.48174,23891,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,83.53172117,83.53172117,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-74.119.118.82-1519-443-6,192.168.10.9,1519,74.119.118.82,443,6,7/7/2017 9:42,40068088,10,12,964,4531,389,0,96.4,154.337437,1460,0,377.5833333,590.926308,137.1415576,0.549065381,1908004.19,3983021.264,1.00E+07,48,3.02E+07,3351534.778,4949108.842,1.00E+07,454,4.00E+07,3640457.182,5032067.065,1.00E+07,48,0,0,0,0,212,248,0.249575173,0.299490208,0,1460,238.9130435,454.5950159,206656.6285,0,0,0,1,0,0,0,0,1,249.7727273,96.4,377.5833333,0,0,0,0,0,0,10,964,12,4531,8192,5308,9,20,96503.5,146555.6793,316337,23144,9920518.5,99140.38668,1.00E+07,9798493,BENIGN
178.250.0.85-192.168.10.9-443-1522-6,192.168.10.9,1522,178.250.0.85,443,6,7/7/2017 9:42,60217008,12,14,1024,5691,437,0,85.33333333,153.637314,1460,0,406.5,649.0710225,111.5133452,0.431771701,2408680.32,4273350.066,1.00E+07,41,5.08E+07,4617081.636,5190923.111,1.01E+07,519,6.01E+07,4624675.846,5154627.859,1.01E+07,49,0,0,0,0,252,288,0.199279247,0.232492455,0,1460,248.7037037,498.736389,248737.9858,0,0,0,1,0,0,0,0,1,258.2692308,85.33333333,406.5,0,0,0,0,0,0,12,1024,14,5691,8192,5356,11,20,180247.1667,205866.834,600471,96021,9855920.833,268665.4109,1.00E+07,9333089,BENIGN
