Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.9-53-58908-17,192.168.10.9,58908,192.168.10.3,53,17,7/7/2017 10:32,108517228,4,4,164,648,47,35,41,6.92820323,237,87,162,86.60254038,7.482682842,0.073721013,1.55E+07,4.10E+07,1.09E+08,3,1.09E+08,3.62E+07,6.27E+07,1.09E+08,4,1.09E+08,3.62E+07,6.27E+07,1.09E+08,3,0,0,0,0,80,104,0.036860507,0.036860507,35,237,94.11111111,83.55902771,6982.111111,0,0,0,0,0,0,0,0,1,105.875,41,162,0,0,0,0,0,0,4,164,4,648,-1,-1,3,20,930,0,930,930,1.09E+08,0,1.09E+08,1.09E+08,BENIGN
192.168.10.3-192.168.10.9-53-60471-17,192.168.10.9,60471,192.168.10.3,53,17,7/7/2017 10:32,124,2,2,82,114,41,41,41,0,57,57,57,0,1580645.161,32258.06452,41.33333333,68.13467057,120,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,64,64,16129.03226,16129.03226,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-52906-17,192.168.10.9,52906,192.168.10.3,53,17,7/7/2017 10:32,53736,2,2,64,142,32,32,32,0,71,71,71,0,3833.556647,74.43799315,17912,30978.60289,53683,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,64,40,37.21899658,37.21899658,32,71,47.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,59.5,32,71,0,0,0,0,0,0,2,64,2,142,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-59074-17,192.168.10.9,59074,192.168.10.3,53,17,7/7/2017 10:32,192,2,2,76,154,38,38,38,0,77,77,77,0,1197916.667,20833.33333,64,69.39740629,140,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10416.66667,10416.66667,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67,38,77,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-56660-17,192.168.10.9,56660,192.168.10.3,53,17,7/7/2017 10:32,73598,2,2,72,200,36,36,36,0,100,100,100,0,3695.752602,54.34930297,24532.66667,42447.66432,73547,2,49,49,0,49,49,2,2,0,2,2,0,0,0,0,64,64,27.17465149,27.17465149,36,100,61.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,77,36,100,0,0,0,0,0,0,2,72,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-56574-17,192.168.10.9,56574,192.168.10.3,53,17,7/7/2017 10:32,186,2,2,88,250,44,44,44,0,125,125,125,0,1817204.301,21505.37634,62,66.46051459,134,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,10752.68817,10752.68817,44,125,76.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,95.5,44,125,0,0,0,0,0,0,2,88,2,250,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-205.174.165.73-51631-8080-6,192.168.10.14,51631,205.174.165.73,8080,6,7/7/2017 10:31,64122,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5317.987586,109.1669006,10687,25347.54974,62425,41,64122,21374,36565.99851,63596,41,63021,31510.5,43719.70517,62425,596,0,0,0,0,92,72,62.38108605,46.78581454,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.5-205.174.165.73-53445-8080-6,192.168.10.5,53445,205.174.165.73,8080,6,7/7/2017 10:31,71408,4,3,208,134,196,0,52,96.04165763,128,0,44.66666667,72.23111056,4789.379341,98.02823213,11901.33333,28183.54021,69428,32,71408,23802.66667,40601.76673,70684,32,70074,35037,48636.21862,69428,646,0,0,0,0,92,72,56.01613265,42.01209948,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52,44.66666667,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51631-8080-6,205.174.165.73,8080,192.168.10.14,51631,6,7/7/2017 10:31,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.5-205.174.165.73-53445-8080-6,205.174.165.73,8080,192.168.10.5,53445,6,7/7/2017 10:31,41,1,1,6,6,6,6,6,0,6,6,6,0,292682.9268,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
