Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.12.195-192.168.10.8-443-51364-6,172.217.12.195,443,192.168.10.8,51364,6,4/7/2017 11:01,46,2,0,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.26087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,360,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62474-17,192.168.10.3,62474,192.168.10.1,53,17,4/7/2017 10:42,100272,1,1,43,113,43,43,43,0,113,113,113,0,1555.76831,19.94574757,100272,0,100272,100272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.972873783,9.972873783,43,113,66.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,99.5,43,113,0,0,0,0,0,0,1,43,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60811-17,192.168.10.3,60811,192.168.10.1,53,17,4/7/2017 10:27,66126,2,2,119,263,61,58,59.5,2.121320344,139,124,131.5,10.60660172,5776.850256,60.49057859,22042,21999.1051,44442,467,44442,44442,0,44442,44442,21217,21217,0,21217,21217,0,0,0,0,64,64,30.2452893,30.2452893,58,139,88,40.08116765,1606.5,0,0,0,0,0,0,0,0,1,110,59.5,131.5,0,0,0,0,0,0,2,119,2,263,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60526-17,192.168.10.3,60526,192.168.10.1,53,17,4/7/2017 10:54,60665,1,1,47,103,47,47,47,0,103,103,103,0,2472.595401,32.96793868,60665,0,60665,60665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.48396934,16.48396934,47,103,65.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,98.5,47,103,0,0,0,0,0,0,1,47,1,103,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61145-17,192.168.10.3,61145,192.168.10.1,53,17,4/7/2017 10:23,23754,1,1,57,118,57,57,57,0,118,118,118,0,7367.180264,84.19634588,23754,0,23754,23754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,42.09817294,42.09817294,57,118,77.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,116,57,118,0,0,0,0,0,0,1,57,1,118,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61838-17,192.168.10.3,61838,192.168.10.1,53,17,4/7/2017 10:23,90365,1,1,50,82,50,50,50,0,82,82,82,0,1460.742544,22.13246279,90365,0,90365,90365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.06623139,11.06623139,50,82,60.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,91,50,82,0,0,0,0,0,0,1,50,1,82,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-74.217.63.52-51380-80-6,192.168.10.8,51380,74.217.63.52,80,6,4/7/2017 11:01,63596,6,6,376,7170,376,0,62.66666667,153.5013572,1460,0,1195,587.7329325,118655.2613,188.6911126,5781.454545,12643.53941,32037,48,63453,12690.6,17127.29044,32176,142,32940,6588,14361.31519,32278,48,0,0,0,0,132,132,94.34555632,94.34555632,0,1460,580.4615385,710.4290506,504709.4359,0,0,0,1,0,0,0,0,1,628.8333333,62.66666667,1195,0,0,0,0,0,0,6,376,6,7170,8192,123,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-50240-22-6,172.16.0.1,50240,192.168.10.50,22,6,4/7/2017 2:49,39,1,1,0,0,0,0,0,0,0,0,0,0,0,51282.05128,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,25641.02564,25641.02564,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
172.16.0.1-192.168.10.50-50258-22-6,172.16.0.1,50258,192.168.10.50,22,6,4/7/2017 2:49,13511695,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,351.7693376,3.922527855,259840.2885,701931.7877,2428192,3,1.12E+07,561198.45,989664.5917,2501291,654,1.35E+07,435856.9677,870874.9042,2428192,3,0,0,0,0,680,1032,1.55420915,2.368318705,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
172.16.0.1-192.168.10.50-50238-22-6,172.16.0.1,50238,192.168.10.50,22,6,4/7/2017 2:49,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
