Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.3.35-192.168.10.25-443-57499-6,192.168.10.25,57499,172.217.3.35,443,6,04/07/2017 2:15,16578963,13,8,1838,3731,1365,0,141.3846154,375.3845891,1418,0,466.375,613.5440228,335.9076198,1.266665472,828948.15,3662029.102,1.64E+07,1,1.66E+07,1381580.25,4725527.508,1.64E+07,1,149973,21424.71429,26785.67285,55665,3,0,0,0,0,428,264,0.784126245,0.482539228,0,1418,253.1363636,483.8442582,234105.2662,0,0,0,1,0,0,0,0,0,265.1904762,141.3846154,466.375,0,0,0,0,0,0,13,1838,8,3731,65535,362,6,32,191929,0,191929,191929,1.64E+07,0,1.64E+07,1.64E+07,No Label
192.168.10.25-104.244.43.176-57565-443-6,104.244.43.176,443,192.168.10.25,57565,6,04/07/2017 2:16,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,61,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.10.25-52.94.216.48-57546-443-6,52.94.216.48,443,192.168.10.25,57546,6,04/07/2017 2:16,57,1,1,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17543.85965,17543.85965,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,316,32850,0,20,0,0,0,0,0,0,0,0,No Label
192.168.10.25-54.192.37.195-57556-443-6,192.168.10.25,57556,54.192.37.195,443,6,04/07/2017 2:16,268146,44,83,873,116776,389,0,19.84090909,72.19867395,2896,0,1406.939759,359.6216287,438749.7856,473.6225787,2128.142857,7158.043841,47211,1,268146,6235.953488,11788.05066,47607,1,232726,2838.121951,10967.23343,82164,48,0,0,0,0,1420,2664,164.0897123,309.5328664,0,2896,919.1328125,726.376395,527622.6673,0,0,0,1,0,0,0,0,1,926.3700787,19.84090909,1406.939759,0,0,0,0,0,0,44,873,83,116776,65535,122,6,32,0,0,0,0,0,0,0,0,No Label
172.217.3.35-192.168.10.25-443-57498-6,172.217.3.35,443,192.168.10.25,57498,6,04/07/2017 2:16,301,2,1,0,0,0,0,0,0,0,0,0,0,0,9966.777409,150.5,103.9446968,224,77,224,224,0,224,224,0,0,0,0,0,0,0,0,0,64,32,6644.518272,3322.259136,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0,0,0,0,0,0,0,0,No Label
192.168.10.1-192.168.10.3-53-61868-17,192.168.10.3,61868,192.168.10.1,53,17,04/07/2017 2:06,36133,1,1,42,138,42,42,42,0,138,138,138,0,4981.595771,55.35106412,36133,0,36133,36133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,27.67553206,27.67553206,42,138,74,55.42562584,3072,0,0,0,0,0,0,0,0,1,111,42,138,0,0,0,0,0,0,1,42,1,138,-1,-1,0,40,0,0,0,0,0,0,0,0,No Label
172.217.10.230-192.168.10.25-443-57563-6,172.217.10.230,443,192.168.10.25,57563,6,04/07/2017 2:16,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0,0,0,0,0,0,0,0,No Label
172.217.3.35-192.168.10.25-443-57569-6,192.168.10.25,57569,172.217.3.35,443,6,04/07/2017 2:16,148693,10,5,771,575,533,0,77.1,166.3406478,437,0,115,189.6628588,9052.208241,100.8789923,10620.92857,16868.48536,41883,3,148693,16521.44444,22224.50055,52494,3,105782,26445.5,23193.82304,49295,903,0,0,0,0,332,168,67.25266152,33.62633076,0,533,84.125,164.3670182,27016.51667,0,0,0,1,0,0,0,0,0,89.73333333,77.1,115,0,0,0,0,0,0,10,771,5,575,65535,349,5,32,0,0,0,0,0,0,0,0,No Label
172.217.3.35-192.168.10.25-443-57572-6,192.168.10.25,57572,172.217.3.35,443,6,04/07/2017 2:16,148643,10,5,771,575,533,0,77.1,166.3406478,437,0,115,189.6628588,9055.253191,100.9129256,10617.35714,17218.7739,41975,3,148643,16515.88889,22718.46925,54219,3,106186,26546.5,23663.44011,48166,774,0,0,0,0,332,168,67.27528373,33.63764187,0,533,84.125,164.3670182,27016.51667,0,0,0,1,0,0,0,0,0,89.73333333,77.1,115,0,0,0,0,0,0,10,771,5,575,65535,349,5,32,0,0,0,0,0,0,0,0,No Label
192.168.10.25-52.31.118.246-57554-443-6,192.168.10.25,57554,52.31.118.246,443,6,04/07/2017 2:16,706962,15,14,845,13465,357,0,56.33333333,110.5102883,1741,0,961.7857143,696.6560986,20241.54056,41.02059234,25248.64286,57089.7431,248216,1,706962,50497.28571,73841.66386,248216,1,598906,46069.69231,102628.8203,351589,1,0,0,0,0,492,456,21.21754776,19.80304458,0,1741,477,660.5232513,436290.9655,0,0,0,1,0,0,0,0,0,493.4482759,56.33333333,961.7857143,0,0,0,0,0,0,15,845,14,13465,65535,123,6,32,0,0,0,0,0,0,0,0,No Label
