Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.25-53-55177-17,192.168.10.25,55177,192.168.10.3,53,17,7/7/2017 2:39,272031,2,2,58,302,29,29,29,0,151,151,151,0,1323.378586,14.70420651,90677,157013.0053,271980,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,64,64,7.352103253,7.352103253,29,151,77.8,66.82215202,4465.2,0,0,0,0,0,0,0,0,1,97.25,29,151,0,0,0,0,0,0,2,58,2,302,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-56900-17,192.168.10.12,56900,192.168.10.3,53,17,7/7/2017 2:39,48438,2,2,60,264,30,30,30,0,132,132,132,0,6688.963211,82.57979272,16146,27953.56863,48424,1,1,1,0,1,1,13,13,0,13,13,0,0,0,0,64,64,41.28989636,41.28989636,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-36029-17,192.168.10.12,36029,192.168.10.3,53,17,7/7/2017 2:39,242,2,2,72,128,36,36,36,0,64,64,64,0,826446.281,16528.92562,80.66666667,100.0816333,193,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,8264.46281,8264.46281,36,64,47.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,59,36,64,0,0,0,0,0,0,2,72,2,128,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-9502-17,192.168.10.12,9502,192.168.10.3,53,17,7/7/2017 2:39,24669,2,2,68,182,34,34,34,0,91,91,91,0,10134.1765,162.1468239,8223,14239.18972,24665,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,81.07341197,81.07341197,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-14120-17,192.168.10.12,14120,192.168.10.3,53,17,7/7/2017 2:39,270202,2,2,78,216,39,39,39,0,108,108,108,0,1088.074848,14.80373942,90067.33333,155918.059,270106,47,49,49,0,49,49,47,47,0,47,47,0,0,0,0,40,64,7.401869712,7.401869712,39,108,66.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,83.25,39,108,0,0,0,0,0,0,2,78,2,216,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-3857-17,192.168.10.12,3857,192.168.10.3,53,17,7/7/2017 2:39,83935,2,2,66,172,33,33,33,0,86,86,86,0,2835.527492,47.65592423,27978.33333,48456.43075,83931,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,40,23.82796211,23.82796211,33,86,54.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,67.75,33,86,0,0,0,0,0,0,2,66,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-7658-17,192.168.10.12,7658,192.168.10.3,53,17,7/7/2017 2:39,48613,2,2,96,300,48,48,48,0,150,150,150,0,8145.969185,82.28251702,16204.33333,28020.83832,48560,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,64,41.14125851,41.14125851,48,150,88.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,111,48,150,0,0,0,0,0,0,2,96,2,300,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-23.111.9.32-35116-443-6,23.111.9.32,443,192.168.10.12,35116,6,7/7/2017 2:39,91,1,1,6,6,6,6,6,0,6,6,6,0,131868.1319,21978.02198,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10989.01099,10989.01099,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,31,324,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-61459-17,192.168.10.12,61459,192.168.10.3,53,17,7/7/2017 2:39,59100,2,2,70,154,35,35,35,0,77,77,77,0,3790.186125,67.68189509,19700,34076.37535,59048,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,33.84094755,33.84094755,35,77,51.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,64.75,35,77,0,0,0,0,0,0,2,70,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-24396-17,192.168.10.12,24396,192.168.10.3,53,17,7/7/2017 2:39,286,2,2,76,484,38,38,38,0,242,242,242,0,1958041.958,13986.01399,95.33333333,122.8508581,235,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,64,64,6993.006993,6993.006993,38,242,119.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,149.5,38,242,0,0,0,0,0,0,2,76,2,484,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-64020-17,192.168.10.12,64020,192.168.10.3,53,17,7/7/2017 2:39,25586,2,2,76,418,38,38,38,0,209,209,209,0,19307.43375,156.335496,8528.666667,14766.02182,25579,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,78.16774799,78.16774799,38,209,106.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,133,38,209,0,0,0,0,0,0,2,76,2,418,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
